u,v,key,name,highway,length,maxspeed,lanes,oneway,geometry_wkt
9872051840,7082499267,0,,living_street,127.86300000000001,,,False,"LINESTRING (77.1716432 28.5555198, 77.171653 28.5555147, 77.17167 28.5555044, 77.1717587 28.5554541, 77.1717733 28.5554434, 77.1717808 28.5554329, 77.1717829 28.5554242, 77.171783 28.5554157, 77.1717444 28.5552736, 77.1716683 28.5550534, 77.17163 28.5549522, 77.171627 28.5549476, 77.1716202 28.5549438, 77.1716126 28.5549418, 77.1715991 28.554942, 77.1714808 28.5549723, 77.1714442 28.554975, 77.1714298 28.5549722, 77.1714146 28.554965, 77.171405 28.554957, 77.17132 28.5546786)"
9872051840,9872051842,0,,living_street,21.632,,,False,"LINESTRING (77.1716432 28.5555198, 77.1716382 28.555521, 77.1716342 28.5555215, 77.171423 28.5555401)"
9872051842,7082488561,0,,living_street,103.212,,,False,"LINESTRING (77.171423 28.5555401, 77.1714179 28.555532, 77.1713586 28.5554154, 77.1713242 28.5553664, 77.1713021 28.5553493, 77.1712565 28.5553275, 77.1712042 28.5553228, 77.1710955 28.5553234, 77.1709143 28.5553342, 77.1707496 28.5553659, 77.1706649 28.5553835, 77.1705779 28.5554108, 77.1705339 28.5554182, 77.1705158 28.5554198)"
9872051842,9872051869,0,,living_street,11.837,,,False,"LINESTRING (77.171423 28.5555401, 77.1714287 28.5555493, 77.1715026 28.55562)"
9872051842,9872051840,0,,living_street,21.632,,,False,"LINESTRING (77.171423 28.5555401, 77.1716342 28.5555215, 77.1716382 28.555521, 77.1716432 28.5555198)"
9872051869,9872051842,0,,living_street,11.837,,,False,"LINESTRING (77.1715026 28.55562, 77.1714287 28.5555493, 77.171423 28.5555401)"
9872051869,4233301471,0,,living_street,45.257,,,False,"LINESTRING (77.1715026 28.55562, 77.1714724 28.5556479, 77.1714228 28.5556871, 77.1713101 28.5557792, 77.1712397 28.5558392, 77.1712102 28.5558658, 77.1711702 28.5559033)"
9872051869,9872051840,0,,living_street,17.684,,,False,"LINESTRING (77.1715026 28.55562, 77.1715072 28.5556165, 77.1716432 28.5555198)"
9872165581,4233301424,0,BC Street,residential,59.414,,,False,"LINESTRING (77.1746371 28.5540499, 77.1740889 28.5542815)"
9872165581,9872165582,0,,residential,56.799,,,False,"LINESTRING (77.1746371 28.5540499, 77.1744195 28.5545236)"
9872165581,4233301411,0,BC Street,residential,37.47,,,False,"LINESTRING (77.1746371 28.5540499, 77.1748258 28.5539775, 77.1749264 28.5539298, 77.1749782 28.5538977)"
9872165582,9872165581,0,,residential,56.799,,,False,"LINESTRING (77.1744195 28.5545236, 77.1746371 28.5540499)"
9872165582,4233301424,0,,residential,42.251999999999995,,,False,"LINESTRING (77.1744195 28.5545236, 77.1743866 28.5544841, 77.1743481 28.5544522, 77.1740889 28.5542815)"
9872165582,4233301439,0,,residential,19.928,,,False,"LINESTRING (77.1744195 28.5545236, 77.1744389 28.554543, 77.1744744 28.5545972, 77.1744912 28.5546269, 77.1745107 28.554682)"
9872189440,9872189458,0,,residential,32.428,,,False,"LINESTRING (77.2291712 28.5935522, 77.2294217 28.5933607)"
9872189440,9872189458,1,,residential,140.572,,,False,"LINESTRING (77.2291712 28.5935522, 77.2293199 28.5935846, 77.2298471 28.5935997, 77.2298642 28.5933291, 77.22958 28.5933171, 77.2294217 28.5933607)"
9872189440,6576499099,0,,residential,116.278,,,False,"LINESTRING (77.2291712 28.5935522, 77.2291116 28.5945966)"
9872189443,9872189446,0,,residential,150.983,,,False,"LINESTRING (77.2295062 28.5930318, 77.2296578 28.5926263, 77.2296316 28.5920532, 77.2295615 28.5920293, 77.2292572 28.5921457)"
9872189443,9872189446,1,,residential,119.36500000000001,,,False,"LINESTRING (77.2295062 28.5930318, 77.2293264 28.5930241, 77.2292306 28.592946, 77.2292572 28.5921457)"
9872189443,9872189458,0,,residential,38.644,,,False,"LINESTRING (77.2295062 28.5930318, 77.2294904 28.59327, 77.2294217 28.5933607)"
9872189446,9872189443,0,,residential,119.36500000000001,,,False,"LINESTRING (77.2292572 28.5921457, 77.2292306 28.592946, 77.2293264 28.5930241, 77.2295062 28.5930318)"
9872189446,9872189443,1,,residential,150.983,,,False,"LINESTRING (77.2292572 28.5921457, 77.2295615 28.5920293, 77.2296316 28.5920532, 77.2296578 28.5926263, 77.2295062 28.5930318)"
9872189446,9872189453,0,,residential,65.649,,,False,"LINESTRING (77.2292572 28.5921457, 77.2291382 28.5920172, 77.2290355 28.5918248, 77.2289686 28.5917284, 77.2288856 28.5916608)"
9872189453,6841624825,0,Maharishi Raman Marg,secondary,8.008,,,True,"LINESTRING (77.2288856 28.5916608, 77.2289034 28.5915905)"
9872189453,9872189446,0,,residential,65.649,,,False,"LINESTRING (77.2288856 28.5916608, 77.2289686 28.5917284, 77.2290355 28.5918248, 77.2291382 28.5920172, 77.2292572 28.5921457)"
9872189458,9872189440,0,,residential,32.428,,,False,"LINESTRING (77.2294217 28.5933607, 77.2291712 28.5935522)"
9872189458,9872189440,1,,residential,140.572,,,False,"LINESTRING (77.2294217 28.5933607, 77.22958 28.5933171, 77.2298642 28.5933291, 77.2298471 28.5935997, 77.2293199 28.5935846, 77.2291712 28.5935522)"
9872189458,9872189443,0,,residential,38.644,,,False,"LINESTRING (77.2294217 28.5933607, 77.2294904 28.59327, 77.2295062 28.5930318)"
9872207801,10255405340,0,,residential,10.856,,,False,"LINESTRING (77.1757354 28.5697121, 77.1757368 28.5696898, 77.175766 28.569619)"
9872207801,4231823205,0,,residential,66.108,,,False,"LINESTRING (77.1757354 28.5697121, 77.1757393 28.5697279, 77.1757478 28.5697431, 77.1757668 28.569755, 77.1763333 28.5699673)"
9872207801,10255405342,0,,residential,181.00900000000001,,,False,"LINESTRING (77.1757354 28.5697121, 77.1754825 28.5702682, 77.1749492 28.5700926, 77.1750794 28.5698039, 77.1751244 28.5697249, 77.1751569 28.5697072, 77.1751879 28.5697059, 77.1752143 28.5697086, 77.1752624 28.5697263)"
9872727149,267251592,0,Vakeel Lane,residential,99.598,,,False,"LINESTRING (77.2298083 28.6268025, 77.2292493 28.6261073, 77.2292199 28.6260707)"
9872727149,9872727150,0,,residential,111.051,,,True,"LINESTRING (77.2298083 28.6268025, 77.2294652 28.6270058, 77.2291892 28.6271693, 77.2288652 28.6273612)"
9872727150,267251590,0,,residential,5.668,,,False,"LINESTRING (77.2288652 28.6273612, 77.2288976 28.6274035)"
9872727150,267251591,0,Hailey Road,residential,105.72,,,False,"LINESTRING (77.2288652 28.6273612, 77.2287609 28.6272225, 77.228621 28.6270364, 77.2282685 28.6265677)"
9872727150,6761961053,0,,residential,259.94199999999995,,,True,"LINESTRING (77.2288652 28.6273612, 77.2281954 28.6277561, 77.2279262 28.6279148, 77.2278335 28.6279695, 77.2274316 28.6282064, 77.2273092 28.6282782, 77.2267349 28.6286171, 77.2266549 28.6286654)"
9873564955,1115157189,0,,residential,7.278,,,False,"LINESTRING (77.1744197 28.5726129, 77.1744725 28.5726591)"
9873564955,9873564965,0,,tertiary,55.235,,,True,"LINESTRING (77.1744197 28.5726129, 77.1742317 28.572767, 77.1740983 28.5728772, 77.1739981 28.5729433)"
9873564958,6538725141,0,,residential,8.573,,,False,"LINESTRING (77.175082 28.572067, 77.1751085 28.5721405)"
9873564958,9873564955,0,,tertiary,88.83399999999999,,,True,"LINESTRING (77.175082 28.572067, 77.1749438 28.5721575, 77.1744443 28.5725927, 77.1744197 28.5726129)"
9873564958,6538725143,0,,residential,10.455,,,False,"LINESTRING (77.175082 28.572067, 77.1750632 28.5720156, 77.1750534 28.5719765)"
9873564965,5464573024,0,Major Somnath Marg,tertiary,199.35500000000002,,,True,"LINESTRING (77.1739981 28.5729433, 77.174008 28.5728624, 77.1740011 28.5727141, 77.1739688 28.572528, 77.1739347 28.5724426, 77.1738898 28.5723529, 77.1738448 28.5722818, 77.1737681 28.5721978, 77.173704 28.572134, 77.1736101 28.5720706, 77.1734235 28.5719777, 77.1731318 28.5718868, 77.172756 28.5717764)"
9873591745,4231887033,0,,residential,363.87699999999995,,,False,"LINESTRING (77.1829136 28.5702184, 77.1823025 28.5700799, 77.1820812 28.5700346, 77.1801552 28.5696896, 77.180118 28.5696877, 77.1800729 28.5696912, 77.1800092 28.5696986, 77.1798898 28.5697089, 77.1798277 28.5697245, 77.1798027 28.5697307, 77.1793291 28.5698816, 77.179306 28.5698837, 77.1792883 28.5698823)"
9873595996,6436487803,0,,living_street,83.14,,,False,"LINESTRING (77.1661701 28.5615508, 77.1660121 28.5622855)"
9873595996,1902764840,0,,living_street,28.546,,,False,"LINESTRING (77.1661701 28.5615508, 77.1658956 28.5614626)"
9873595996,1902764785,0,,living_street,79.107,,,False,"LINESTRING (77.1661701 28.5615508, 77.1669041 28.5617865, 77.1669153 28.5617938, 77.1669234 28.5618044)"
9873596011,4233041542,0,,residential,19.205,,,False,"LINESTRING (77.1792395 28.5624233, 77.1790972 28.5623041)"
9873596011,4233041549,0,,residential,8.769,,,False,"LINESTRING (77.1792395 28.5624233, 77.1793045 28.5624777)"
9873596011,9873596012,0,,residential,76.572,,,False,"LINESTRING (77.1792395 28.5624233, 77.1787185 28.5629379)"
9873596012,4233041561,0,,residential,20.806,,,False,"LINESTRING (77.1787185 28.5629379, 77.1785527 28.5628204)"
9873596012,9873596011,0,,residential,76.572,,,False,"LINESTRING (77.1787185 28.5629379, 77.1792395 28.5624233)"
9873596012,4233041557,0,,residential,132.49599999999998,,,False,"LINESTRING (77.1787185 28.5629379, 77.1790335 28.563196, 77.1790935 28.5632405, 77.1791388 28.5632579, 77.1791841 28.5632623, 77.1792478 28.5632537, 77.1792944 28.5632337, 77.1793447 28.5631937, 77.1794875 28.5630429, 77.1797096 28.5628112)"
9873607317,4233041551,0,,residential,19.196,,,False,"LINESTRING (77.1781051 28.5624842, 77.1782521 28.5625988)"
9873607317,4233041527,0,,residential,80.694,,,False,"LINESTRING (77.1781051 28.5624842, 77.1786689 28.5619537)"
9873607317,4233041539,0,,residential,39.67,,,False,"LINESTRING (77.1781051 28.5624842, 77.1779621 28.5623728, 77.1778045 28.5622443)"
9873607318,4233041524,0,,residential,39.77,,,False,"LINESTRING (77.1797222 28.5616724, 77.179466 28.5619504)"
9873619129,4233301657,0,,residential,12.576,,,False,"LINESTRING (77.1710329 28.5590084, 77.170944 28.5590539, 77.1709252 28.559061, 77.1709198 28.5590613)"
9873619129,10558600002,0,,residential,52.718,,,False,"LINESTRING (77.1710329 28.5590084, 77.1712498 28.5588973, 77.1714181 28.5588016, 77.171493 28.5587607)"
9873619129,4233301656,0,,residential,76.40599999999999,,,False,"LINESTRING (77.1710329 28.5590084, 77.1710382 28.5590483, 77.1710412 28.5590586, 77.1710493 28.5590645, 77.17106 28.5590675, 77.1710754 28.5590675, 77.1710972 28.5590594, 77.1711247 28.5590452, 77.1712203 28.5590021, 77.1713068 28.5589638, 77.1713564 28.5589364, 77.1713879 28.5589149, 77.1714258 28.5588867, 77.1714526 28.5588628, 77.171524 28.5587977, 77.171621 28.5587113)"
9873619145,4233301648,0,,residential,8.603,,,False,"LINESTRING (77.1723258 28.5581162, 77.1723758 28.5581799)"
9873619145,4233301640,0,,residential,58.8,,,False,"LINESTRING (77.1723258 28.5581162, 77.1723022 28.5580919, 77.1718989 28.5577435)"
9873619145,4233301656,0,,residential,95.51399999999998,,,False,"LINESTRING (77.1723258 28.5581162, 77.1720725 28.5583254, 77.1718761 28.558482, 77.171752 28.5585945, 77.171621 28.5587113)"
9873619149,4231886868,0,,residential,134.508,,,False,"LINESTRING (77.1728852 28.5627202, 77.174165 28.5631672)"
9873619149,4231886846,0,,residential,18.248,,,False,"LINESTRING (77.1728852 28.5627202, 77.1727116 28.5626595)"
9873619149,9871932378,0,,residential,43.796,,,False,"LINESTRING (77.1728852 28.5627202, 77.1730086 28.5626253, 77.1732168 28.5624551)"
9873624086,4233127017,0,,residential,50.557,,,False,"LINESTRING (77.1857384 28.5555938, 77.1852422 28.5557233)"
9873624086,11586206849,0,,residential,19.581,,,False,"LINESTRING (77.1857384 28.5555938, 77.1857974 28.5557621)"
9873624086,4233127012,0,,residential,23.39,,,False,"LINESTRING (77.1857384 28.5555938, 77.185894 28.5555562, 77.1859693 28.555538)"
9873990909,943830388,0,Tughlaq Road,secondary,40.458,,,True,"LINESTRING (77.2124523 28.5931829, 77.2125518 28.5928297)"
9873990909,6224287699,0,,residential,87.328,,,False,"LINESTRING (77.2124523 28.5931829, 77.2133037 28.5934236)"
9874317357,9179112452,0,,residential,9.819,,,False,"LINESTRING (77.2269196 28.632516, 77.2270087 28.632475)"
9874317357,267247451,0,,residential,159.077,,,False,"LINESTRING (77.2269196 28.632516, 77.2258597 28.6330042, 77.2257391 28.6330307, 77.2256384 28.633017, 77.2254922 28.6328887)"
9874717724,9874717729,0,Benito Juarez Marg Underpass,primary_link,587.892,40,2,True,"LINESTRING (77.1701804 28.5885987, 77.1701262 28.5886073, 77.1696208 28.5890143, 77.169484 28.5890351, 77.1693245 28.5889959, 77.1686988 28.5886772, 77.1679957 28.5883233, 77.1671723 28.5879138, 77.1668506 28.5877278, 77.1667174 28.5875946, 77.1665374 28.5873658, 77.1664463 28.5871263, 77.1664025 28.5869528, 77.1663912 28.5866889, 77.1663499 28.5861536, 77.1663471 28.5861168, 77.1663416 28.5859867)"
9874717724,9874717762,0,Benito Juarez Marg Underpass,primary_link,11.763,40,2,False,"LINESTRING (77.1701804 28.5885987, 77.1702336 28.5885756, 77.1702947 28.5885742)"
9874717725,9861910917,0,Benito Juarez Marg Underpass,primary_link,263.088,40,2,True,"LINESTRING (77.170546 28.5886277, 77.1706249 28.5887046, 77.1714269 28.5893345, 77.1719974 28.5897685, 77.1722886 28.5899531, 77.1723506 28.5899924, 77.1725819 28.5901739)"
9874717725,9874717762,0,Benito Juarez Marg Underpass,primary_link,25.45,40,2,False,"LINESTRING (77.170546 28.5886277, 77.1703663 28.5885762, 77.1702947 28.5885742)"
9874717729,12094747712,0,Benito Juarez Marg,tertiary,271.627,40,1,True,"LINESTRING (77.1663416 28.5859867, 77.1663521 28.5856995, 77.1663498 28.5854649, 77.1663382 28.5853332, 77.1663283 28.5852178, 77.1663005 28.585098, 77.166249 28.5849633, 77.1661838 28.584856, 77.1661035 28.5847634, 77.1658419 28.5845245, 77.165626 28.5843463, 77.1653512 28.5841018, 77.1652216 28.5839826, 77.1651664 28.5839311)"
9874717762,9874717725,0,Benito Juarez Marg Underpass,primary_link,25.45,40,2,False,"LINESTRING (77.1702947 28.5885742, 77.1703663 28.5885762, 77.170546 28.5886277)"
9874717762,9874717724,0,Benito Juarez Marg Underpass,primary_link,11.763,40,2,False,"LINESTRING (77.1702947 28.5885742, 77.1702336 28.5885756, 77.1701804 28.5885987)"
9874717762,13315701481,0,Benito Juarez Marg Underpass,primary_link,486.25399999999996,40,2,True,"LINESTRING (77.1702947 28.5885742, 77.1703968 28.5885299, 77.1721252 28.5859084, 77.1721631 28.5858509, 77.1723807 28.585437, 77.172606 28.5850137, 77.1726328 28.5847605)"
9880276175,9880276176,0,Humayun Road,tertiary,45.382000000000005,,4,False,"LINESTRING (77.2263019 28.6037201, 77.2265243 28.6036133, 77.2267113 28.6035268)"
9880276175,267197955,0,Humayun Road,tertiary,76.433,,4,False,"LINESTRING (77.2263019 28.6037201, 77.2261229 28.6038085, 77.2256163 28.604052)"
9880276176,267197960,0,Humayun Road,tertiary,12.274,,4,False,"LINESTRING (77.2267113 28.6035268, 77.2268182 28.6034687)"
9880276176,9880276175,0,Humayun Road,tertiary,45.382000000000005,,4,False,"LINESTRING (77.2267113 28.6035268, 77.2265243 28.6036133, 77.2263019 28.6037201)"
9880276176,9713020359,0,,residential,159.61499999999998,,,False,"LINESTRING (77.2267113 28.6035268, 77.2263028 28.6028713, 77.2262357 28.6027736, 77.2259589 28.6022534)"
9880276177,9860259219,0,Humayun Road,tertiary,15.563,,4,False,"LINESTRING (77.2276595 28.6030172, 77.2275244 28.6030915)"
9880276177,9860150835,0,Humayun Road,tertiary,59.285,,4,False,"LINESTRING (77.2276595 28.6030172, 77.2279278 28.602884, 77.2280165 28.6028422, 77.2281963 28.6027686)"
9880276177,9713020356,0,,residential,175.195,,,False,"LINESTRING (77.2276595 28.6030172, 77.2271387 28.6022223, 77.2267481 28.6016601)"
9880276180,7612444346,0,Humayun Road,tertiary,19.648,,4,False,"LINESTRING (77.2289998 28.6023897, 77.2291719 28.6022981)"
9880276180,9860150835,0,Humayun Road,tertiary,89.054,,4,False,"LINESTRING (77.2289998 28.6023897, 77.228924 28.6024301, 77.2283302 28.6027051, 77.2281963 28.6027686)"
9880276180,9880276185,0,,residential,133.67399999999998,,,False,"LINESTRING (77.2289998 28.6023897, 77.2289177 28.6022993, 77.2287144 28.6021137, 77.2284623 28.6020281, 77.2280924 28.6020459, 77.227816 28.602156)"
9880276185,938641807,0,Prithviraj Lane,residential,113.543,,,False,"LINESTRING (77.227816 28.602156, 77.2272685 28.6012551)"
9880276185,9860150835,0,Prithviraj Lane,residential,77.579,,,False,"LINESTRING (77.227816 28.602156, 77.2281963 28.6027686)"
9880276185,9880276180,0,,residential,133.674,,,False,"LINESTRING (77.227816 28.602156, 77.2280924 28.6020459, 77.2284623 28.6020281, 77.2287144 28.6021137, 77.2289177 28.6022993, 77.2289998 28.6023897)"
9880451646,249783257,0,Outer Circle,secondary,144.50900000000001,,4,True,"LINESTRING (77.2215809 28.6351806, 77.2218034 28.6349934, 77.2220831 28.6347379, 77.2221191 28.634705, 77.2223826 28.6344225, 77.2224071 28.6343881, 77.2224848 28.634279, 77.2225404 28.6341977)"
9880746251,9880746252,0,,residential,80.876,,,False,"LINESTRING (77.1914351 28.5858728, 77.1910422 28.5852325)"
9880746251,267193355,0,Satya Marg,secondary,108.011,,,True,"LINESTRING (77.1914351 28.5858728, 77.1907271 28.5862547, 77.1904958 28.5863858)"
9880746252,9880746251,0,,residential,80.876,,,False,"LINESTRING (77.1910422 28.5852325, 77.1914351 28.5858728)"
9882823363,9882823366,0,,residential,74.542,,,False,"LINESTRING (77.1624229 28.6238314, 77.1626758 28.6239686, 77.1628045 28.6239484, 77.1630252 28.6237264)"
9882823363,9843219488,0,,residential,129.637,,,False,"LINESTRING (77.1624229 28.6238314, 77.162192 28.6240251, 77.1614908 28.6246617)"
9882823363,6385251005,0,,residential,249.43,,,False,"LINESTRING (77.1624229 28.6238314, 77.1622482 28.623674, 77.1619033 28.6231937, 77.1615815 28.6227618, 77.1611309 28.6221887, 77.160964 28.6219945)"
9882823366,9882823363,0,,residential,74.542,,,False,"LINESTRING (77.1630252 28.6237264, 77.1628045 28.6239484, 77.1626758 28.6239686, 77.1624229 28.6238314)"
9882823371,6385251005,0,,residential,81.532,,,False,"LINESTRING (77.1604366 28.6214259, 77.160964 28.6219945)"
9886435694,9886435700,0,Sher Shah Road,secondary,90.958,,,True,"LINESTRING (77.2377825 28.609478, 77.238177 28.609405, 77.2386612 28.6093611, 77.2387028 28.6093573)"
9886435694,9886435699,0,,residential,287.129,,,False,"LINESTRING (77.2377825 28.609478, 77.2378815 28.6105536, 77.2379137 28.6112835, 77.2387934 28.6112592)"
9886435698,6994268196,0,,secondary,403.769,,3,True,"LINESTRING (77.239999 28.6112362, 77.2400005 28.6112971, 77.2400264 28.6127377, 77.2400279 28.6128458, 77.2400842 28.6137965, 77.2401126 28.6148656)"
9886435698,9886435699,0,,residential,117.71499999999999,,,False,"LINESTRING (77.239999 28.6112362, 77.2389329 28.6112553, 77.2387934 28.6112592)"
9886435699,9886435700,0,,residential,211.667,,,False,"LINESTRING (77.2387934 28.6112592, 77.2387028 28.6093573)"
9886435699,9886435698,0,,residential,117.71499999999999,,,False,"LINESTRING (77.2387934 28.6112592, 77.2389329 28.6112553, 77.239999 28.6112362)"
9886435699,9886435694,0,,residential,287.12899999999996,,,False,"LINESTRING (77.2387934 28.6112592, 77.2379137 28.6112835, 77.2378815 28.6105536, 77.2377825 28.609478)"
9886435700,9886435699,0,,residential,211.667,,,False,"LINESTRING (77.2387028 28.6093573, 77.2387934 28.6112592)"
9886435700,5487205818,0,Sher Shah Road,secondary,65.307,,,True,"LINESTRING (77.2387028 28.6093573, 77.2387846 28.6093499, 77.2393713 28.609342)"
